value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
13,7,0.00945795956430709,pos_neg_null,trav,7,adjective,7
13,5,0.000685074132141819,pos_neg_null,trav,7,adjective,7
13,12,0.01636922765677925,pos_neg_null,trav,7,adjective,7
13,13,0.01636940521375098,pos_neg_null,trav,7,adjective,7
13,1,0.000014913382951339821,pos_neg_null,trav,7,adjective,7
13,4,0.00016990917985779854,pos_neg_null,trav,7,adjective,7
13,9,0.016211385375011406,pos_neg_null,trav,7,adjective,7
14,1,0.000014367439964561705,pos_neg_null,trav,7,adjective,7
14,3,0.00004573349275289392,pos_neg_null,trav,7,adjective,7
14,14,0.01577017775163224,pos_neg_null,trav,7,adjective,7
14,13,0.015770160783546792,pos_neg_null,trav,7,adjective,7
14,5,0.0006599952201949941,pos_neg_null,trav,7,adjective,7
14,12,0.015769989706050546,pos_neg_null,trav,7,adjective,7
14,11,0.015768723063764287,pos_neg_null,trav,7,adjective,7
14,7,0.009111726472176873,pos_neg_null,trav,7,adjective,7
14,9,0.015617925649587425,pos_neg_null,trav,7,adjective,7
14,4,0.0001636892145128965,pos_neg_null,trav,7,adjective,7
14,6,0.0029057613245777438,pos_neg_null,trav,7,adjective,7
14,10,0.015757318780908365,pos_neg_null,trav,7,adjective,7
14,2,0.0000222143536594946,pos_neg_null,trav,7,adjective,7
14,8,0.014452932964703917,pos_neg_null,trav,7,adjective,7
15,1,0.000011805293904830745,pos_neg_null,trav,7,adjective,7
15,10,0.01294731558437439,pos_neg_null,trav,7,adjective,7
15,13,0.01295786747224357,pos_neg_null,trav,7,adjective,7
15,5,0.0005422982500294813,pos_neg_null,trav,7,adjective,7
15,3,0.00003757783742782695,pos_neg_null,trav,7,adjective,7
15,11,0.012956686141079,pos_neg_null,trav,7,adjective,7
15,9,0.012832780434924154,pos_neg_null,trav,7,adjective,7
15,15,0.012957882032578881,pos_neg_null,trav,7,adjective,7
15,7,0.00748683197909964,pos_neg_null,trav,7,adjective,7
15,8,0.011875540935336848,pos_neg_null,trav,7,adjective,7
15,2,0.000018252867212463503,pos_neg_null,trav,7,adjective,7
15,6,0.002387576808293071,pos_neg_null,trav,7,adjective,7
15,14,0.012957881415037825,pos_neg_null,trav,7,adjective,7
15,12,0.012957726903003076,pos_neg_null,trav,7,adjective,7
15,4,0.0001344985112965168,pos_neg_null,trav,7,adjective,7
3,1,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,14,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,13,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,12,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,11,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,10,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,9,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,8,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,7,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,6,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,5,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,4,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,3,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,15,0.009457639259938798,pos_neg_null,trav,7,prior,7
3,2,0.009457639259938798,pos_neg_null,trav,7,prior,7
4,3,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,2,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,1,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,15,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,14,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,13,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,12,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,11,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,10,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,9,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,8,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,7,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,6,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,5,0.008670915242762527,pos_neg_null,trav,7,prior,7
4,4,0.008670915242762527,pos_neg_null,trav,7,prior,7
5,14,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,15,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,13,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,12,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,11,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,10,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,9,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,8,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,7,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,6,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,5,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,4,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,3,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,2,0.008025243913229724,pos_neg_null,trav,7,prior,7
5,1,0.008025243913229724,pos_neg_null,trav,7,prior,7
6,7,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,6,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,5,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,4,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,3,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,2,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,1,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,15,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,14,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,13,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,12,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,11,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,10,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,9,0.0068826647061847315,pos_neg_null,trav,7,prior,7
6,8,0.0068826647061847315,pos_neg_null,trav,7,prior,7
2,14,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,13,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,12,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,11,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,10,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,9,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,15,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,8,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,7,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,6,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,5,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,4,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,3,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,2,0.006151500512161211,pos_neg_null,trav,7,prior,7
2,1,0.006151500512161211,pos_neg_null,trav,7,prior,7
7,14,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,13,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,12,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,11,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,10,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,9,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,8,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,7,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,6,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,5,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,4,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,3,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,2,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,1,0.0060324298832778135,pos_neg_null,trav,7,prior,7
7,15,0.0060324298832778135,pos_neg_null,trav,7,prior,7
8,14,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,13,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,12,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,11,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,10,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,9,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,8,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,7,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,6,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,5,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,4,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,3,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,2,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,1,0.004761435453183807,pos_neg_null,trav,7,prior,7
8,15,0.004761435453183807,pos_neg_null,trav,7,prior,7
1,14,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,13,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,12,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,11,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,10,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,9,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,8,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,7,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,6,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,5,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,4,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,3,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,2,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,1,0.004028143897507813,pos_neg_null,trav,7,prior,7
1,15,0.004028143897507813,pos_neg_null,trav,7,prior,7
9,1,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,6,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,2,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,15,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,14,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,13,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,12,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,11,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,10,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,9,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,8,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,7,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,5,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,4,0.003776230971340076,pos_neg_null,trav,7,prior,7
9,3,0.003776230971340076,pos_neg_null,trav,7,prior,7
10,15,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,8,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,4,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,14,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,13,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,12,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,11,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,10,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,9,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,7,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,6,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,5,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,3,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,2,0.002375960509197485,pos_neg_null,trav,7,prior,7
10,1,0.002375960509197485,pos_neg_null,trav,7,prior,7
11,15,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,6,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,14,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,10,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,13,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,12,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,9,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,5,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,4,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,3,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,11,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,1,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,2,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,8,0.0016460714473903516,pos_neg_null,trav,7,prior,7
11,7,0.0016460714473903516,pos_neg_null,trav,7,prior,7
12,12,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,8,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,15,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,9,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,10,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,4,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,6,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,13,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,11,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,7,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,5,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,1,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,3,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,14,0.0013933336775710993,pos_neg_null,trav,7,prior,7
12,2,0.0013933336775710993,pos_neg_null,trav,7,prior,7
13,15,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,11,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,6,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,2,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,10,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,8,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,3,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,7,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,5,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,12,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,13,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,1,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,4,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,14,0.0012577562787722389,pos_neg_null,trav,7,prior,7
13,9,0.0012577562787722389,pos_neg_null,trav,7,prior,7
14,15,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,1,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,3,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,14,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,13,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,5,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,12,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,11,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,7,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,9,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,4,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,6,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,10,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,2,0.0012117128544390538,pos_neg_null,trav,7,prior,7
14,8,0.0012117128544390538,pos_neg_null,trav,7,prior,7
15,1,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,10,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,13,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,5,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,3,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,11,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,9,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,15,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,7,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,8,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,2,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,6,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,14,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,12,0.0009956280597098605,pos_neg_null,trav,7,prior,7
15,4,0.0009956280597098605,pos_neg_null,trav,7,prior,7
3,1,0.00013513850734887497,pos_neg_null,trav,7,adjective,6
3,3,0.0001524024896832478,pos_neg_null,trav,7,adjective,6
3,2,0.00019633744714554928,pos_neg_null,trav,7,adjective,6
4,3,0.00033430939999873815,pos_neg_null,trav,7,adjective,6
4,2,0.0001800053180702981,pos_neg_null,trav,7,adjective,6
4,1,0.00012389714928322595,pos_neg_null,trav,7,adjective,6
4,4,0.0008652206242046617,pos_neg_null,trav,7,adjective,6
5,5,0.0029844092723277844,pos_neg_null,trav,7,adjective,6
5,4,0.0009244548074225061,pos_neg_null,trav,7,adjective,6
5,3,0.0003094153733903385,pos_neg_null,trav,7,adjective,6
5,2,0.00016660139590205528,pos_neg_null,trav,7,adjective,6
5,1,0.00011467126771671024,pos_neg_null,trav,7,adjective,6
6,6,0.009949259921617663,pos_neg_null,trav,7,adjective,6
6,5,0.002646391340987887,pos_neg_null,trav,7,adjective,6
6,4,0.0007928372700324604,pos_neg_null,trav,7,adjective,6
6,3,0.0002653629338883991,pos_neg_null,trav,7,adjective,6
6,2,0.00014288183137784762,pos_neg_null,trav,7,adjective,6
6,1,0.00009834515880896565,pos_neg_null,trav,7,adjective,6
2,2,0.0000017529857502161407,pos_neg_null,trav,7,adjective,6
2,1,0.00008789768506931663,pos_neg_null,trav,7,adjective,6
7,7,0.030627719920775492,pos_neg_null,trav,7,adjective,6
7,6,0.008817375663521696,pos_neg_null,trav,7,adjective,6
7,5,0.0023194752163181237,pos_neg_null,trav,7,adjective,6
7,4,0.0006948958643913684,pos_neg_null,trav,7,adjective,6
7,3,0.0002325819084088453,pos_neg_null,trav,7,adjective,6
7,2,0.0001252312390877716,pos_neg_null,trav,7,adjective,6
7,1,0.0000861963062564716,pos_neg_null,trav,7,adjective,6
8,8,0.0553185918836141,pos_neg_null,trav,7,adjective,6
8,7,0.02426622016981392,pos_neg_null,trav,7,adjective,6
8,6,0.006959610952911731,pos_neg_null,trav,7,adjective,6
8,5,0.0018307766093349667,pos_neg_null,trav,7,adjective,6
8,4,0.0005484857460433564,pos_neg_null,trav,7,adjective,6
8,3,0.00018357838647024429,pos_neg_null,trav,7,adjective,6
8,2,0.0000988458172206148,pos_neg_null,trav,7,adjective,6
8,1,0.00006803529530956526,pos_neg_null,trav,7,adjective,6
1,1,3.074063150659697e-9,pos_neg_null,trav,7,adjective,6
9,1,0.00005395788556168645,pos_neg_null,trav,7,adjective,6
9,6,0.005519574650810351,pos_neg_null,trav,7,adjective,6
9,2,0.00007839329967737327,pos_neg_null,trav,7,adjective,6
9,9,0.05632739953117917,pos_neg_null,trav,7,adjective,6
9,8,0.04390903069651083,pos_neg_null,trav,7,adjective,6
9,7,0.019245215663132798,pos_neg_null,trav,7,adjective,6
9,5,0.001451964518211192,pos_neg_null,trav,7,adjective,6
9,4,0.0004349967319545527,pos_neg_null,trav,7,adjective,6
9,3,0.00014559357056789172,pos_neg_null,trav,7,adjective,6
10,8,0.027627050284751892,pos_neg_null,trav,7,adjective,6
10,4,0.0002736948731679949,pos_neg_null,trav,7,adjective,6
10,10,0.03703699090159921,pos_neg_null,trav,7,adjective,6
10,9,0.03544426480390596,pos_neg_null,trav,7,adjective,6
10,7,0.012108865361687766,pos_neg_null,trav,7,adjective,6
10,6,0.0034728520308806698,pos_neg_null,trav,7,adjective,6
10,5,0.000913559149905889,pos_neg_null,trav,7,adjective,6
10,3,0.00009160577747700852,pos_neg_null,trav,7,adjective,6
10,2,0.00004932415035858467,pos_neg_null,trav,7,adjective,6
10,1,0.00003394967263055667,pos_neg_null,trav,7,adjective,6
11,6,0.002406000666642026,pos_neg_null,trav,7,adjective,6
11,10,0.02565958472340285,pos_neg_null,trav,7,adjective,6
11,9,0.02455587626208436,pos_neg_null,trav,7,adjective,6
11,5,0.000632916088605453,pos_neg_null,trav,7,adjective,6
11,4,0.00018961650005333287,pos_neg_null,trav,7,adjective,6
11,3,0.00006346471422280912,pos_neg_null,trav,7,adjective,6
11,11,0.025792357093401986,pos_neg_null,trav,7,adjective,6
11,1,0.00002352041902593925,pos_neg_null,trav,7,adjective,6
11,2,0.00003417189606382749,pos_neg_null,trav,7,adjective,6
11,8,0.01914009028067046,pos_neg_null,trav,7,adjective,6
11,7,0.008389052534758109,pos_neg_null,trav,7,adjective,6
12,12,0.021849288324162334,pos_neg_null,trav,7,adjective,6
12,8,0.016201321286563302,pos_neg_null,trav,7,adjective,6
12,9,0.020785567620697058,pos_neg_null,trav,7,adjective,6
12,10,0.021719812711827994,pos_neg_null,trav,7,adjective,6
12,4,0.00016050278726742131,pos_neg_null,trav,7,adjective,6
12,6,0.0020365833830637216,pos_neg_null,trav,7,adjective,6
12,11,0.02183222884275686,pos_neg_null,trav,7,adjective,6
12,7,0.007100997613513516,pos_neg_null,trav,7,adjective,6
12,5,0.0005357381678229313,pos_neg_null,trav,7,adjective,6
12,1,0.00001990909446329379,pos_neg_null,trav,7,adjective,6
12,3,0.00005372034355146393,pos_neg_null,trav,7,adjective,6
12,2,0.000028925143976997122,pos_neg_null,trav,7,adjective,6
13,11,0.019707858461038754,pos_neg_null,trav,7,adjective,6
13,6,0.0018384150031864107,pos_neg_null,trav,7,adjective,6
13,2,0.000026110602246318505,pos_neg_null,trav,7,adjective,6
13,10,0.019606380906317233,pos_neg_null,trav,7,adjective,6
13,8,0.014624862587189952,pos_neg_null,trav,7,adjective,6
13,3,0.000048493121559683074,pos_neg_null,trav,7,adjective,6
13,7,0.006410039804329338,pos_neg_null,trav,7,adjective,6
13,5,0.00048360852479491175,pos_neg_null,trav,7,adjective,6
13,12,0.019723262050318248,pos_neg_null,trav,7,adjective,6
13,13,0.0197260751920873,pos_neg_null,trav,7,adjective,6
13,1,0.000017971853382263246,pos_neg_null,trav,7,adjective,6
